dataset,trial,layer,mode,bit_setting,bits,logit_cosine_similarity,logit_mae,logit_mse,next_logit_kl,logit_spearman,logit_top1_match,logit_top5_match,logit_top5_overlap,hidden_cosine_similarity,hidden_mae,hidden_mse,attention_output_relative_error,memory_bits,memory_ratio_vs_exact,prefill_seconds,decode_seconds,peak_vram_mb,key_mode,value_mode,value_rotation_policy,rotation_seed,qjl_seed
paper_captured:coding,0,3,full_kv,2.5,2.5,1.0,14.625,336.0,-1.212951180468158e-18,0.991431474685669,1.0,1.0,0.862500011920929,0.96484375,0.2080078125,0.06884765625,0.28125,76800.0,0.146484375,0.044719800003804266,0.0034186999982921407,0.0,full_kv,full_kv,random_haar,20429.0,20501.0
paper_captured:coding,0,3,key_only_random,3,3.0,0.9921875,11.4375,197.0,2.358139725155972e-18,0.9936996102333069,1.0,1.0,0.9625000357627869,1.0,0.007476806640625,0.000156402587890625,0.01348876953125,313344.0,0.59765625,0.028880500001832843,0.004510300001129508,0.0,key_only_random,exact,exact,20434.0,20506.0
paper_captured:coding,0,3,full_kv,3,3.0,0.9921875,11.4375,197.0,2.358139725155972e-18,0.9936996102333069,1.0,1.0,0.9625000357627869,0.98046875,0.1337890625,0.028564453125,0.181640625,101376.0,0.193359375,0.05134820000967011,0.0022693999926559627,0.0,full_kv,full_kv,random_haar,20434.0,20506.0
paper_captured:coding,0,3,key_only_random,3.5,3.5,1.0,10.25,172.0,2.3174821436877657e-18,0.9956653118133545,1.0,1.0,0.9500000476837158,1.0,0.01214599609375,0.000545501708984375,0.0250244140625,317440.0,0.60546875,0.028369799998472445,0.00372399999469053,0.0,key_only_random,exact,exact,20439.0,20511.0
paper_captured:coding,0,3,full_kv,3.5,3.5,1.0,10.25,172.0,2.3174821436877657e-18,0.9956653118133545,1.0,1.0,0.9500000476837158,0.9921875,0.1123046875,0.02001953125,0.15234375,109568.0,0.208984375,0.041764299996430054,0.003165900008752942,0.0,full_kv,full_kv,random_haar,20439.0,20511.0
paper_captured:coding,0,3,key_only_random,4,4.0,1.0,7.03125,77.0,-1.6008922703106276e-19,0.9965221881866455,1.0,1.0,0.9500000476837158,1.0,0.00469970703125,6.103515625e-05,0.0084228515625,329728.0,0.62890625,0.023019500004011206,0.002898899998399429,0.0,key_only_random,exact,exact,20444.0,20516.0
paper_captured:coding,0,3,full_kv,4,4.0,1.0,7.03125,77.0,-1.6008922703106276e-19,0.9965221881866455,1.0,1.0,0.9500000476837158,0.99609375,0.07080078125,0.008056640625,0.0966796875,134144.0,0.255859375,0.04367709999496583,0.002191699997638352,0.0,full_kv,full_kv,random_haar,20444.0,20516.0
paper_captured:coding,0,3,key_only_random,8,8.0,0.9921875,1.3125,3.640625,1.4653669987499396e-19,0.9996975660324097,1.0,1.0,0.9750000238418579,1.0,0.00152587890625,1.043081283569336e-05,0.00347900390625,395264.0,0.75390625,0.02677169999515172,0.002820100009557791,0.0,key_only_random,exact,exact,20484.0,20556.0
paper_captured:coding,0,3,full_kv,8,8.0,0.9921875,1.3125,3.640625,1.4653669987499396e-19,0.9996975660324097,1.0,1.0,0.9750000238418579,1.0,0.021484375,0.00074005126953125,0.029296875,265216.0,0.505859375,0.05734929999744054,0.002544800008763559,0.0,full_kv,full_kv,random_haar,20484.0,20556.0
paper_captured:coding,0,4,exact,exact,,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,524288.0,1.0,0.0004284000024199486,0.0003755000070668757,0.0,,,,,
paper_captured:coding,0,4,key_only_random,2,2.0,0.9921875,18.25,552.0,-2.6379508670590635e-27,0.9744455814361572,1.0,1.0,0.8250000476837158,1.0,0.0111083984375,0.00057220458984375,0.01202392578125,296960.0,0.56640625,0.02526729999226518,0.00210170001082588,0.0,key_only_random,exact,exact,20555.0,20627.0
paper_captured:coding,0,4,full_kv,2,2.0,0.9921875,18.25,552.0,-2.6379508670590635e-27,0.9744455814361572,1.0,1.0,0.8250000476837158,0.94140625,0.46875,0.451171875,0.337890625,68608.0,0.130859375,0.04304089999641292,0.0017995000089285895,0.0,full_kv,full_kv,random_haar,20555.0,20627.0
paper_captured:coding,0,4,key_only_random,2.5,2.5,1.0,16.875,420.0,-3.887506540929146e-27,0.977368950843811,1.0,1.0,0.8250000476837158,1.0,0.031494140625,0.007110595703125,0.04248046875,301056.0,0.57421875,0.02422870000009425,0.004043099994305521,0.0,key_only_random,exact,exact,20560.0,20632.0
paper_captured:coding,0,4,full_kv,2.5,2.5,1.0,16.875,420.0,-3.887506540929146e-27,0.977368950843811,1.0,1.0,0.8250000476837158,0.9609375,0.408203125,0.333984375,0.291015625,76800.0,0.146484375,0.04276370001025498,0.003644299998995848,0.0,full_kv,full_kv,random_haar,20560.0,20632.0
paper_captured:coding,0,4,key_only_random,3,3.0,1.0078125,14.0625,322.0,-3.6484816866471796e-30,0.9832157492637634,1.0,1.0,0.862500011920929,1.0,0.017822265625,0.002197265625,0.0235595703125,313344.0,0.59765625,0.022137199994176626,0.0020450000010896474,0.0,key_only_random,exact,exact,20565.0,20637.0
paper_captured:coding,0,4,full_kv,3,3.0,1.0078125,14.0625,322.0,-3.6484816866471796e-30,0.9832157492637634,1.0,1.0,0.862500011920929,0.98046875,0.255859375,0.1328125,0.1826171875,101376.0,0.193359375,0.04092459999083076,0.0029794000001857057,0.0,full_kv,full_kv,random_haar,20565.0,20637.0
paper_captured:coding,0,4,key_only_random,3.5,3.5,1.0,11.0625,176.0,6.68954047627418e-28,0.9867943525314331,1.0,1.0,0.8875000476837158,1.0,0.0169677734375,0.0021209716796875,0.023193359375,317440.0,0.60546875,0.02482480001344811,0.0026763999921968207,0.0,key_only_random,exact,exact,20570.0,20642.0
paper_captured:coding,0,4,full_kv,3.5,3.5,1.0,11.0625,176.0,6.68954047627418e-28,0.9867943525314331,1.0,1.0,0.8875000476837158,0.984375,0.220703125,0.09765625,0.1572265625,109568.0,0.208984375,0.0469775999954436,0.0029390999989118427,0.0,full_kv,full_kv,random_haar,20570.0,20642.0
paper_captured:coding,0,4,key_only_random,4,4.0,1.0078125,6.59375,70.0,-6.563322731438818e-28,0.9950605034828186,1.0,1.0,0.9000000357627869,1.0,0.007080078125,0.000247955322265625,0.0079345703125,329728.0,0.62890625,0.023763499993947335,0.0023074999917298555,0.0,key_only_random,exact,exact,20575.0,20647.0
