dataset,mode,bit_setting,bits,metric,n,mean,std,sem,ci95_low,ci95_high
paper_captured:coding,key_only_random,2,2.0,memory_ratio_vs_exact,24,0.56640625,0.0,0.0,0.56640625,0.56640625
paper_captured:coding,key_only_random,2,2.0,next_logit_kl,24,0.8339792904444039,4.082346540556566,0.8333054981316417,-0.8898444700696531,2.557803050958461
paper_captured:coding,key_only_random,2,2.0,peak_vram_mb,24,0.0,0.0,0.0,0.0,0.0
paper_captured:coding,key_only_random,2,2.0,prefill_seconds,24,0.03162487083257778,0.022261764687522258,0.004544163688194878,0.02222455203600355,0.041025189629152005
paper_captured:coding,key_only_random,2.5,2.5,attention_output_relative_error,24,0.02950731913248698,0.026929378196445187,0.005496936305976787,0.018136040009139327,0.04087859825583463
paper_captured:coding,key_only_random,2.5,2.5,decode_seconds,24,0.019015266667338437,0.0489592238018956,0.009993759709780777,-0.0016584004129988304,0.03968893374767571
paper_captured:coding,key_only_random,2.5,2.5,hidden_cosine_similarity,24,0.9996744791666666,0.003805889188593311,0.0007768738774690591,0.9980673931077045,1.0012815652256288
paper_captured:coding,key_only_random,2.5,2.5,hidden_mae,24,0.015322367350260416,0.013104248129275325,0.0026748934482954635,0.009788928661383953,0.02085580603913688
paper_captured:coding,key_only_random,2.5,2.5,hidden_mse,24,0.0032437071204185486,0.004477187306989311,0.0009139020320824466,0.001353156726573762,0.005134257514263335
paper_captured:coding,key_only_random,2.5,2.5,logit_cosine_similarity,24,0.9990234375,0.0028797257061503345,0.0005878215482703575,0.9978074359806022,1.0002394390193978
paper_captured:coding,key_only_random,2.5,2.5,logit_mae,24,14.802083333333334,1.513264120073376,0.3088937450201289,14.163087936886603,15.441078729780065
paper_captured:coding,key_only_random,2.5,2.5,logit_mse,24,345.4583333333333,72.2459441718036,14.747141600543255,314.95154662944213,375.9651200372245
paper_captured:coding,key_only_random,2.5,2.5,logit_spearman,24,0.981149194141229,0.009271368578285718,0.0018925101861727604,0.9772342385418071,0.9850641497406509
paper_captured:coding,key_only_random,2.5,2.5,logit_top1_match,24,0.9895833333333334,0.02379334336334003,0.004856795876251634,0.9795362855816736,0.9996303810849931
paper_captured:coding,key_only_random,2.5,2.5,logit_top5_match,24,0.9921875,0.021114497646630506,0.004309978784120082,0.9832716295874854,1.0011033704125147
paper_captured:coding,key_only_random,2.5,2.5,logit_top5_overlap,24,0.8588542068998019,0.04112533086917597,0.008394673011050912,0.8414885026885119,0.8762199111110918
paper_captured:coding,key_only_random,2.5,2.5,memory_bits,24,301056.0,0.0,0.0,301056.0,301056.0
paper_captured:coding,key_only_random,2.5,2.5,memory_ratio_vs_exact,24,0.57421875,0.0,0.0,0.57421875,0.57421875
paper_captured:coding,key_only_random,2.5,2.5,next_logit_kl,24,2.390950502206882,8.235017018828268,1.6809658099387292,-1.0863922133770902,5.868293217790854
paper_captured:coding,key_only_random,2.5,2.5,peak_vram_mb,24,0.0,0.0,0.0,0.0,0.0
paper_captured:coding,key_only_random,2.5,2.5,prefill_seconds,24,0.06720980833294259,0.0796581774751165,0.016260157387841655,0.03357311000597243,0.10084650665991274
paper_captured:coding,key_only_random,3,3.0,attention_output_relative_error,24,0.01323541005452474,0.012368114002961509,0.002524630698985601,0.008012813545570614,0.018458006563478867
paper_captured:coding,key_only_random,3,3.0,decode_seconds,24,0.004183045833390982,0.0030278851408190614,0.0006180644662301575,0.0029044820715943796,0.005461609595187584
paper_captured:coding,key_only_random,3,3.0,hidden_cosine_similarity,24,1.0013020833333333,0.004258360409667456,0.0008692341787128673,0.9995039354343025,1.003100231232364
paper_captured:coding,key_only_random,3,3.0,hidden_mae,24,0.007465680440266927,0.0072742137212930295,0.0014848426580933273,0.004394049375327316,0.010537311505206537
paper_captured:coding,key_only_random,3,3.0,hidden_mse,24,0.0009489158789316813,0.0026570868323351525,0.0005423755784574335,-0.0001730734891497223,0.002070905247013085
paper_captured:coding,key_only_random,3,3.0,logit_cosine_similarity,24,0.99951171875,0.004041887638349957,0.0008250468593016954,0.9978049792855532,1.0012184582144468
paper_captured:coding,key_only_random,3,3.0,logit_mae,24,11.2421875,1.307159489391605,0.26682281345386943,10.690222456315231,11.794152543684769
paper_captured:coding,key_only_random,3,3.0,logit_mse,24,197.625,43.37281506838727,8.853438802137191,179.3102664435796,215.9397335564204
paper_captured:coding,key_only_random,3,3.0,logit_spearman,24,0.9886193697651228,0.004267442097573333,0.0008710879704939175,0.986817387005616,0.9904213525246295
paper_captured:coding,key_only_random,3,3.0,logit_top1_match,24,0.9973958333333334,0.01275775907699572,0.002604166666666667,0.9920087041395338,1.002782962527133
paper_captured:coding,key_only_random,3,3.0,logit_top5_match,24,1.0,0.0,0.0,1.0,1.0
paper_captured:coding,key_only_random,3,3.0,logit_top5_overlap,24,0.8937500243385633,0.03918325162341782,0.007998247745037856,0.8772043882707737,0.9102956604063529
paper_captured:coding,key_only_random,3,3.0,memory_bits,24,313344.0,0.0,0.0,313344.0,313344.0
paper_captured:coding,key_only_random,3,3.0,memory_ratio_vs_exact,24,0.59765625,0.0,0.0,0.59765625,0.59765625
paper_captured:coding,key_only_random,3,3.0,next_logit_kl,24,0.0885417629033327,0.4337637881197861,0.08854166248251599,-0.09462062103027875,0.27170414683694416
paper_captured:coding,key_only_random,3,3.0,peak_vram_mb,24,0.0,0.0,0.0,0.0,0.0
paper_captured:coding,key_only_random,3,3.0,prefill_seconds,24,0.03364512916717407,0.033832888593762434,0.006906109464928922,0.01935875326416183,0.04793150507018631
paper_captured:coding,key_only_random,3.5,3.5,attention_output_relative_error,24,0.014253616333007812,0.014998192878413507,0.0030614933013298,0.007920434915964985,0.02058679775005064
paper_captured:coding,key_only_random,3.5,3.5,decode_seconds,24,0.005032233334228901,0.003448992782235185,0.0007040227035848586,0.0035758514105502896,0.006488615257907513
paper_captured:coding,key_only_random,3.5,3.5,hidden_cosine_similarity,24,1.0013020833333333,0.003581372430691737,0.0007310445861721557,0.9997898023865925,1.002814364280074
paper_captured:coding,key_only_random,3.5,3.5,hidden_mae,24,0.007120450337727864,0.006298665335787897,0.0012857096777697014,0.004460757228020149,0.00978014344743558
paper_captured:coding,key_only_random,3.5,3.5,hidden_mse,24,0.0009661167860031128,0.0020151367429951375,0.00041133806518934093,0.00011519916699413593,0.0018170344050120898
paper_captured:coding,key_only_random,3.5,3.5,logit_cosine_similarity,24,0.9986979166666666,0.0045593130868887876,0.0009306658867059329,0.996772687597375,1.0006231457359582
paper_captured:coding,key_only_random,3.5,3.5,logit_mae,24,9.84765625,1.268722307070873,0.2589768564675261,9.311921804946051,10.383390695053949
paper_captured:coding,key_only_random,3.5,3.5,logit_mse,24,153.77083333333334,36.36409456027203,7.422789719248659,138.41562289006933,169.12604377659736
paper_captured:coding,key_only_random,3.5,3.5,logit_spearman,24,0.9888314853111903,0.005922768931515057,0.0012089801455517513,0.9863305193322491,0.9913324512901314
paper_captured:coding,key_only_random,3.5,3.5,logit_top1_match,24,0.9973958333333334,0.01275775907699572,0.002604166666666667,0.9920087041395338,1.002782962527133
paper_captured:coding,key_only_random,3.5,3.5,logit_top5_match,24,1.0,0.0,0.0,1.0,1.0
paper_captured:coding,key_only_random,3.5,3.5,logit_top5_overlap,24,0.898437517384688,0.04223905205123244,0.008622010395364886,0.8806015299632043,0.9162735048061718
paper_captured:coding,key_only_random,3.5,3.5,memory_bits,24,317440.0,0.0,0.0,317440.0,317440.0
paper_captured:coding,key_only_random,3.5,3.5,memory_ratio_vs_exact,24,0.60546875,0.0,0.0,0.60546875,0.60546875
paper_captured:coding,key_only_random,3.5,3.5,next_logit_kl,24,0.08854199363850056,0.4337637389764611,0.08854165245117677,-0.09462036954370469,0.2717043568207058
paper_captured:coding,key_only_random,3.5,3.5,peak_vram_mb,24,0.0,0.0,0.0,0.0,0.0
paper_captured:coding,key_only_random,3.5,3.5,prefill_seconds,24,0.0357470833350817,0.013869425751784532,0.002831084676440757,0.029890538473421775,0.04160362819674162
paper_captured:coding,key_only_random,4,4.0,attention_output_relative_error,24,0.0072294871012369795,0.0061628619825817325,0.001257988934376863,0.004627138718315333,0.009831835484158627
paper_captured:coding,key_only_random,4,4.0,decode_seconds,24,0.003298454166118366,0.0015142166053075594,0.0003090881702544026,0.0026590565704310977,0.003937851761805635
paper_captured:coding,key_only_random,4,4.0,hidden_cosine_similarity,24,1.0017903645833333,0.0036388005571138396,0.0007427670533903388,1.0002538338655689,1.0033268953010976
paper_captured:coding,key_only_random,4,4.0,hidden_mae,24,0.00394741694132487,0.0030740926071830678,0.0006274965258050436,0.002649341477706754,0.005245492404942986
paper_captured:coding,key_only_random,4,4.0,hidden_mse,24,0.00021201744675636292,0.0004713429041554971,9.621246742187706e-05,1.2986793806902142e-05,0.0004110480997058237
paper_captured:coding,key_only_random,4,4.0,logit_cosine_similarity,24,0.9996744791666666,0.005140666641719363,0.001049334184163269,0.9975037660207244,1.0018451923126088
paper_captured:coding,key_only_random,4,4.0,logit_mae,24,6.173177083333333,0.7386470427011288,0.15077569621946194,5.861273791882713,6.485080374783953
paper_captured:coding,key_only_random,4,4.0,logit_mse,24,61.697916666666664,13.617838997038973,2.779729745176644,55.947607574398795,67.44822575893453
paper_captured:coding,key_only_random,4,4.0,logit_spearman,24,0.9944010476271311,0.0026807180734765073,0.0005471992853561823,0.9932690796610631,0.9955330155931991
paper_captured:coding,key_only_random,4,4.0,logit_top1_match,24,1.0,0.0,0.0,1.0,1.0
paper_captured:coding,key_only_random,4,4.0,logit_top5_match,24,1.0,0.0,0.0,1.0,1.0
paper_captured:coding,key_only_random,4,4.0,logit_top5_overlap,24,0.9281250362594923,0.03781568652066591,0.007719094687389603,0.9121568722888785,0.944093200230106
paper_captured:coding,key_only_random,4,4.0,memory_bits,24,329728.0,0.0,0.0,329728.0,329728.0
paper_captured:coding,key_only_random,4,4.0,memory_ratio_vs_exact,24,0.62890625,0.0,0.0,0.62890625,0.62890625
paper_captured:coding,key_only_random,4,4.0,next_logit_kl,24,3.8711975016058377e-07,2.0401208970832854e-06,4.1643793428692697e-07,-4.743477518692554e-07,1.2485872521904229e-06
paper_captured:coding,key_only_random,4,4.0,peak_vram_mb,24,0.0,0.0,0.0,0.0,0.0
paper_captured:coding,key_only_random,4,4.0,prefill_seconds,24,0.025805033334715215,0.00397359712372976,0.0008111071163773989,0.02412713042555606,0.02748293624387437
paper_captured:explain,exact,exact,,attention_output_relative_error,24,0.0,0.0,0.0,0.0,0.0
paper_captured:explain,exact,exact,,decode_seconds,24,0.002962116667428442,0.007488256746624648,0.0015285340076820007,-0.00019989684034725725,0.006124130175204141
paper_captured:explain,exact,exact,,hidden_cosine_similarity,24,1.0,0.0,0.0,1.0,1.0
paper_captured:explain,exact,exact,,hidden_mae,24,0.0,0.0,0.0,0.0,0.0
paper_captured:explain,exact,exact,,hidden_mse,24,0.0,0.0,0.0,0.0,0.0
paper_captured:explain,exact,exact,,logit_cosine_similarity,24,1.0,0.0,0.0,1.0,1.0
paper_captured:explain,exact,exact,,logit_mae,24,0.0,0.0,0.0,0.0,0.0
paper_captured:explain,exact,exact,,logit_mse,24,0.0,0.0,0.0,0.0,0.0
paper_captured:explain,exact,exact,,logit_spearman,24,1.0,0.0,0.0,1.0,1.0
paper_captured:explain,exact,exact,,logit_top1_match,24,1.0,0.0,0.0,1.0,1.0
paper_captured:explain,exact,exact,,logit_top5_match,24,1.0,0.0,0.0,1.0,1.0
paper_captured:explain,exact,exact,,logit_top5_overlap,24,1.0,0.0,0.0,1.0,1.0
paper_captured:explain,exact,exact,,memory_bits,24,393216.0,0.0,0.0,393216.0,393216.0
paper_captured:explain,exact,exact,,memory_ratio_vs_exact,24,1.0,0.0,0.0,1.0,1.0
paper_captured:explain,exact,exact,,next_logit_kl,24,0.0,0.0,0.0,0.0,0.0
paper_captured:explain,exact,exact,,peak_vram_mb,24,0.0,0.0,0.0,0.0,0.0
paper_captured:explain,exact,exact,,prefill_seconds,24,0.003608245833675028,0.011263707158958339,0.002299194595965159,-0.0011480005651026476,0.008364492232452704
